order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds,distance,delivery_duration,traffic_level,weather_condition,predicted_risk,risk_probability
2872556,165,Jilin,2709,126.56055,43.90828,44957,14,08-11 08:43:00,08-11 08:43:00,126.58463,43.8947,08-11 16:56:00,08-11 16:56:00,126.56066,43.90823,811,2.4395942121856087,493.0,1,0,Low,0.95
2132616,165,Jilin,290,126.5544,43.90815,45011,1,09-14 10:09:00,09-14 10:09:00,126.5846,43.89479,09-14 11:25:00,09-14 11:25:00,126.55317,43.90885,914,2.9639972455633874,76.0,3,1,Medium,0.96
1803431,165,Jilin,1656,126.55433,43.90828,45011,1,09-13 09:01:00,09-13 09:01:00,126.58473,43.89463,09-13 09:59:00,09-13 09:59:00,126.55369,43.90835,913,2.9175631628244165,58.0,3,2,High,0.95
2983497,165,Jilin,1656,126.55433,43.9083,45011,1,09-05 09:29:00,09-05 09:29:00,126.58475,43.89474,09-05 14:43:00,09-05 14:43:00,126.56728,43.91857,905,2.9966814344312453,314.0,5,1,High,0.83
3015442,165,Jilin,1656,126.55446,43.90818,45011,1,09-29 09:10:00,09-29 09:10:00,126.58469,43.89477,09-29 11:34:00,09-29 11:34:00,126.55315,43.90922,929,2.9945254598637687,144.0,1,0,Low,0.95
4504742,165,Jilin,1656,126.55423,43.90838,45011,1,09-17 08:51:00,09-17 08:51:00,126.58467,43.89471,09-17 10:16:00,09-17 10:16:00,126.55435,43.90836,917,2.8644168741858214,85.0,3,2,High,0.96
215468,165,Jilin,1656,126.5544,43.90811,45011,1,05-27 10:57:00,05-27 10:57:00,126.58485,43.89478,05-27 14:17:00,05-27 14:17:00,126.55162,43.90625,527,2.9521404033236736,200.0,5,2,High,0.97
1728187,165,Jilin,1656,126.55417,43.90866,45011,1,05-17 10:35:00,05-17 10:35:00,126.58458,43.8947,05-17 12:17:00,05-17 12:17:00,126.55419,43.9088,517,2.89594889158299,102.0,3,1,Medium,0.74
2118874,165,Jilin,1656,126.55405,43.90852,45011,1,06-19 14:00:00,06-19 14:00:00,126.58474,43.89488,06-19 15:52:00,06-19 15:52:00,126.55298,43.90824,619,2.946501457805692,112.0,1,0,Low,0.95
4507335,165,Jilin,1656,126.55427,43.90822,45011,1,09-25 09:28:00,09-25 09:28:00,126.58485,43.89478,09-25 10:21:00,09-25 10:21:00,126.5543,43.90899,925,2.9133460631924937,53.0,1,0,Low,1.0
3293591,165,Jilin,1656,126.55419,43.90842,45011,1,08-25 09:18:00,08-25 09:18:00,126.5846,43.89467,08-25 11:04:00,08-25 11:04:00,126.55414,43.90854,825,2.886927482566648,106.0,2,1,Medium,0.9
4309782,165,Jilin,1656,126.5543,43.90826,45011,1,07-21 08:47:00,07-21 08:47:00,126.58473,43.89478,07-21 10:21:00,07-21 10:21:00,126.55415,43.90845,721,2.8832732237465812,94.0,5,1,High,0.82
3337443,165,Jilin,1656,126.55426,43.90824,45011,1,06-19 14:00:00,06-19 14:00:00,126.5848,43.8948,06-19 16:12:00,06-19 16:12:00,126.55409,43.90802,619,2.8661537821800738,132.0,4,1,Medium,0.75
74985,165,Jilin,1656,126.55413,43.90864,45011,1,08-27 08:47:00,08-27 08:47:00,126.58462,43.89466,08-27 10:47:00,08-27 10:47:00,126.55324,43.90921,827,2.9897207502928738,120.0,3,0,Low,0.82
4440775,165,Jilin,2709,126.55448,43.90815,45011,1,05-20 09:22:00,05-20 09:22:00,126.58488,43.89445,05-20 20:47:00,05-20 20:47:00,126.55434,43.90828,520,2.889986894768712,685.0,1,1,Low,0.72
3484106,165,Jilin,2709,126.55433,43.90813,45011,1,05-20 09:44:00,05-20 09:44:00,126.58476,43.89489,05-20 20:36:00,05-20 20:36:00,126.55448,43.90823,520,2.843566093171043,652.0,3,1,Medium,0.74
1984546,165,Jilin,3156,126.55431,43.90822,45011,1,05-30 10:41:00,05-30 10:41:00,126.58464,43.89496,05-30 15:03:00,05-30 15:03:00,126.55359,43.90873,530,2.921143851864628,262.0,3,1,Medium,0.74
3290597,165,Jilin,3156,126.55396,43.90852,45011,1,07-16 08:40:00,07-16 08:40:00,126.58464,43.89455,07-16 15:28:00,07-16 15:28:00,126.55296,43.90885,716,2.995119223648229,408.0,4,0,Medium,0.91
1976682,165,Jilin,3156,126.55446,43.90811,45011,1,07-25 10:01:00,07-25 10:01:00,126.5846,43.89458,07-25 16:35:00,07-25 16:35:00,126.55446,43.90987,725,2.953255931003425,394.0,1,2,Medium,0.93
835897,165,Jilin,3867,126.62784,43.8908,45418,14,07-27 08:53:00,07-27 08:53:00,126.58535,43.89537,07-27 13:04:00,07-27 13:04:00,126.62767,43.89065,727,3.4315191393061806,251.0,2,0,Low,0.91
2297572,165,Jilin,1656,126.56327,43.91038,45843,7,10-07 08:46:00,10-07 08:46:00,126.58473,43.8947,10-07 14:42:00,10-07 14:42:00,126.54965,43.91283,1007,3.45875104801631,356.0,5,0,Medium,0.98
4082582,165,Jilin,1656,126.56331,43.9103,45843,7,07-21 08:41:00,07-21 08:41:00,126.58466,43.89474,07-21 11:43:00,07-21 11:43:00,126.56342,43.90992,721,2.3968683612920842,182.0,3,2,High,0.87
2432249,165,Jilin,1656,126.56321,43.9103,45843,7,05-29 08:42:00,05-29 08:42:00,126.58464,43.89467,05-29 15:02:00,05-29 15:02:00,126.56203,43.91213,529,2.6553001186904495,380.0,4,0,Medium,0.91
3996390,165,Jilin,1656,126.56314,43.91026,45843,7,09-08 09:26:00,09-08 09:26:00,126.58474,43.89474,09-08 14:05:00,09-08 14:05:00,126.58459,43.89465,908,0.015640168081782466,279.0,4,2,High,0.93
2359404,165,Jilin,2709,126.56315,43.91039,45843,7,08-07 09:08:00,08-07 09:08:00,126.58465,43.89478,08-07 16:31:00,08-07 16:31:00,126.5632,43.91039,807,2.442580165086545,443.0,5,2,High,0.96
2091488,165,Jilin,2709,126.56339,43.91022,45843,7,05-26 09:32:00,05-26 09:32:00,126.58486,43.89468,05-26 18:58:00,05-26 18:58:00,126.56341,43.91039,526,2.4504954289046355,566.0,5,2,High,0.96
998845,165,Jilin,2709,126.56348,43.91031,45843,7,08-05 08:34:00,08-05 08:34:00,126.58467,43.89463,08-05 16:37:00,08-05 16:37:00,126.56336,43.91039,805,2.446622011314848,483.0,1,2,Medium,0.93
3291164,165,Jilin,2709,126.56325,43.91031,45843,7,07-27 09:01:00,07-27 09:01:00,126.58465,43.89466,07-27 17:44:00,07-27 17:44:00,126.56326,43.91027,727,2.439202844466294,523.0,3,0,Low,0.82
478955,165,Jilin,2709,126.56334,43.91036,45843,7,06-08 09:09:00,06-08 09:09:00,126.58457,43.89469,06-08 15:27:00,06-08 15:27:00,126.56338,43.91024,608,2.4232066517179947,378.0,3,2,High,0.87
3017229,165,Jilin,2709,126.56334,43.91022,45843,7,06-27 10:30:00,06-27 10:30:00,126.58481,43.89467,06-27 17:11:00,06-27 17:11:00,126.56343,43.91037,627,2.4457720879430638,401.0,5,1,High,0.83
1019860,165,Jilin,3156,126.56322,43.9103,45843,7,08-19 09:10:00,08-19 09:10:00,126.5847,43.89458,08-19 17:05:00,08-19 17:05:00,126.5491,43.90995,819,3.325067448261985,475.0,2,2,Medium,0.97
579689,165,Jilin,1656,126.55557,43.91217,46022,14,05-26 11:52:00,05-26 11:52:00,126.58478,43.89482,05-26 19:22:00,05-26 19:22:00,126.58458,43.89476,526,0.017359017026181436,450.0,3,2,High,0.86
1465147,165,Jilin,1656,126.55434,43.91052,46022,14,09-22 09:15:00,09-22 09:15:00,126.58466,43.89461,09-22 12:58:00,09-22 12:58:00,126.55249,43.91329,922,3.310154510163836,223.0,4,0,Medium,0.91
144585,165,Jilin,1656,126.55546,43.9115,46022,14,09-12 10:00:00,09-12 10:00:00,126.58463,43.89464,09-12 12:26:00,09-12 12:26:00,126.5555,43.91159,912,2.999836246832004,146.0,5,1,High,0.83
2804403,165,Jilin,1656,126.55541,43.91218,46022,14,05-27 10:57:00,05-27 10:57:00,126.58462,43.89487,05-27 19:09:00,05-27 19:09:00,126.58454,43.8947,527,0.019960472122214325,492.0,3,2,High,0.86
2866104,165,Jilin,1656,126.55535,43.91157,46022,14,09-28 09:13:00,09-28 09:13:00,126.58484,43.89463,09-28 13:14:00,09-28 13:14:00,126.55749,43.9106,928,2.820442369838307,241.0,1,1,Low,0.72
2776733,165,Jilin,1656,126.5555,43.91201,46022,14,05-18 11:14:00,05-18 11:14:00,126.58479,43.89477,05-18 15:12:00,05-18 15:12:00,126.55493,43.91198,518,3.0635262986386325,238.0,5,2,High,0.97
13568,165,Jilin,1656,126.55558,43.9121,46022,14,08-24 09:23:00,08-24 09:23:00,126.58452,43.89472,08-24 14:52:00,08-24 14:52:00,126.55513,43.91203,824,3.0412380575643576,329.0,4,0,Medium,0.91
1876710,165,Jilin,1656,126.55542,43.91208,46022,14,09-15 09:21:00,09-15 09:21:00,126.58484,43.89463,09-15 20:24:00,09-15 20:24:00,126.53346,43.86301,915,5.4148865429760145,663.0,1,1,Low,0.75
1820073,165,Jilin,3156,126.55436,43.91056,46022,14,07-06 09:20:00,07-06 09:20:00,126.58474,43.89464,07-06 14:28:00,07-06 14:28:00,126.55252,43.91324,706,3.3077053308259443,308.0,5,1,High,0.82
45460,165,Jilin,3156,126.55585,43.91228,46022,14,07-30 09:25:00,07-30 09:25:00,126.58474,43.89465,07-30 16:30:00,07-30 16:30:00,126.55582,43.91198,730,3.0136017453189603,425.0,5,0,Medium,0.98
1294569,165,Jilin,3156,126.55553,43.91214,46022,14,08-14 09:37:00,08-14 09:37:00,126.58474,43.89468,08-14 17:57:00,08-14 17:57:00,126.5532,43.90842,814,2.9529320576973723,500.0,3,0,Low,0.82
474702,165,Jilin,3156,126.55478,43.91103,46022,14,08-09 09:16:00,08-09 09:16:00,126.58458,43.89461,08-09 15:59:00,08-09 15:59:00,126.55224,43.9114,809,3.19356301470928,403.0,1,0,Low,0.95
514748,165,Jilin,3156,126.55463,43.91108,46022,14,07-15 09:58:00,07-15 09:58:00,126.58462,43.89466,07-15 15:45:00,07-15 15:45:00,126.5522,43.91154,715,3.20461314789175,347.0,5,0,Medium,0.98
814093,165,Jilin,290,126.55495,43.89979,46151,1,09-26 08:18:00,09-26 08:18:00,126.58473,43.89468,09-26 10:09:00,09-26 10:09:00,126.55479,43.89926,926,2.452424334414357,111.0,4,1,Medium,0.75
2111990,165,Jilin,290,126.5552,43.89929,46151,1,09-27 09:18:00,09-27 09:18:00,126.58473,43.89463,09-27 10:43:00,09-27 10:43:00,126.55063,43.90274,927,2.8771837566100746,85.0,1,0,Low,0.98
3763838,165,Jilin,1656,126.55483,43.89978,46151,1,06-19 13:58:00,06-19 13:58:00,126.5848,43.89481,06-19 15:25:00,06-19 15:25:00,126.55485,43.89932,619,2.451600363875701,87.0,3,1,Medium,0.86
3547659,165,Jilin,1656,126.55529,43.89937,46151,1,09-06 09:38:00,09-06 09:38:00,126.5846,43.89463,09-06 10:49:00,09-06 10:49:00,126.55477,43.89919,906,2.4433432042819896,71.0,2,2,Medium,0.86
3732660,165,Jilin,1656,126.55504,43.89921,46151,1,07-19 08:45:00,07-19 08:45:00,126.58462,43.89465,07-19 10:16:00,07-19 10:16:00,126.55906,43.90088,719,2.1619759740986577,91.0,5,2,High,0.99
2397450,165,Jilin,1656,126.55559,43.89915,46151,1,09-17 08:44:00,09-17 08:44:00,126.58456,43.89465,09-17 09:50:00,09-17 09:50:00,126.55482,43.89911,917,2.434000579838,66.0,2,0,Low,0.96
1129103,165,Jilin,1656,126.5552,43.8993,46151,1,09-17 08:50:00,09-17 08:50:00,126.58476,43.89465,09-17 09:57:00,09-17 09:57:00,126.55574,43.8996,917,2.389499204992863,67.0,5,0,Medium,0.99
1464117,165,Jilin,1656,126.5549,43.89913,46151,1,06-18 14:22:00,06-18 14:22:00,126.58474,43.89468,06-18 17:03:00,06-18 17:03:00,126.55492,43.8991,618,2.4393761133932106,161.0,3,1,Medium,0.74
4083294,165,Jilin,3156,126.55499,43.89965,46151,1,05-18 10:40:00,05-18 10:40:00,126.58468,43.89465,05-18 16:40:00,05-18 16:40:00,126.55504,43.8994,518,2.432947256642092,360.0,3,1,Medium,0.74
2032350,165,Jilin,3156,126.55491,43.89968,46151,1,06-24 11:37:00,06-24 11:37:00,126.58456,43.89456,06-24 16:06:00,06-24 16:06:00,126.55608,43.91367,624,3.117937160793897,269.0,3,2,High,0.89
1005729,165,Jilin,3156,126.55492,43.89928,46151,1,06-19 10:53:00,06-19 10:53:00,126.58465,43.8947,06-19 12:41:00,06-19 12:41:00,126.55486,43.89872,619,2.4284495480512933,108.0,3,1,Medium,0.74
1650654,165,Jilin,3156,126.55581,43.89917,46151,1,07-07 10:21:00,07-07 10:21:00,126.58477,43.89472,07-07 13:39:00,07-07 13:39:00,126.5558,43.89895,707,2.368421566545903,198.0,1,0,Low,0.95
317187,165,Jilin,3156,126.55526,43.89939,46151,1,07-07 10:17:00,07-07 10:17:00,126.58465,43.89475,07-07 13:49:00,07-07 13:49:00,126.55507,43.89946,707,2.427287919782923,212.0,1,2,Medium,0.93
3862409,165,Jilin,3156,126.55495,43.89978,46151,1,05-21 10:12:00,05-21 10:12:00,126.58476,43.89469,05-21 11:30:00,05-21 11:30:00,126.55498,43.89919,521,2.438045078673171,78.0,5,2,High,1.0
391526,165,Jilin,3156,126.55482,43.89968,46151,1,08-15 09:36:00,08-15 09:36:00,126.58465,43.89452,08-15 14:55:00,08-15 14:55:00,126.54839,43.901,815,2.9933365659102504,319.0,1,0,Low,0.95
4084384,165,Jilin,3156,126.55493,43.89957,46151,1,07-13 09:24:00,07-13 09:24:00,126.58458,43.89458,07-13 14:52:00,07-13 14:52:00,126.55059,43.90425,713,2.9279459650922504,328.0,5,1,High,0.83
1273809,165,Jilin,3156,126.55502,43.89956,46151,1,05-19 10:28:00,05-19 10:28:00,126.58457,43.89456,05-19 21:23:00,05-19 21:23:00,126.58466,43.89476,519,0.023379040728642872,655.0,1,0,Low,0.95
76772,165,Jilin,3156,126.55492,43.8997,46151,1,05-17 11:33:00,05-17 11:33:00,126.55512,43.89909,05-17 11:38:00,05-17 11:38:00,126.55374,43.90026,517,0.17073631271072173,5.0,1,1,Low,0.69
4043692,165,Jilin,3156,126.55495,43.89963,46151,1,08-14 09:33:00,08-14 09:33:00,126.58463,43.89464,08-14 14:44:00,08-14 14:44:00,126.55494,43.89937,814,2.4363778766685087,311.0,1,2,Medium,0.93
1427935,165,Jilin,3156,126.55492,43.89925,46151,1,06-26 09:52:00,06-26 09:52:00,126.58483,43.89463,06-26 12:22:00,06-26 12:22:00,126.55506,43.89878,626,2.4295786824067367,150.0,4,0,Medium,0.91
1574455,165,Jilin,3156,126.55485,43.89971,46151,1,08-04 08:40:00,08-04 08:40:00,126.5847,43.89474,08-04 13:50:00,08-04 13:50:00,126.55499,43.89945,804,2.4374603071733167,310.0,3,2,High,0.87
316614,165,Jilin,3156,126.55523,43.89921,46151,1,08-12 09:41:00,08-12 09:41:00,126.58462,43.89475,08-12 15:33:00,08-12 15:33:00,126.55494,43.8992,812,2.429063606692363,352.0,4,2,High,0.94
1928083,165,Jilin,2709,126.57087,43.90208,46532,1,09-02 08:32:00,09-02 08:32:00,126.58466,43.89472,09-02 14:25:00,09-02 14:25:00,126.5708,43.90205,902,1.3775218294559637,353.0,1,0,Low,0.95
3143980,165,Jilin,2709,126.57259,43.90054,46583,14,08-02 09:00:00,08-02 09:00:00,126.58467,43.89478,08-02 16:56:00,08-02 16:56:00,126.57269,43.90062,802,1.1589172126123104,476.0,1,2,Medium,0.91
280313,165,Jilin,2709,126.57361,43.89998,46583,14,05-16 08:58:00,05-16 08:58:00,126.58465,43.89469,05-16 20:03:00,05-16 20:03:00,126.56991,43.89643,516,1.1968233752426856,665.0,4,1,Medium,0.76
2486534,165,Jilin,2709,126.57351,43.89992,46583,14,07-08 09:01:00,07-08 09:01:00,126.58467,43.89465,07-08 14:25:00,07-08 14:25:00,126.56987,43.89657,708,1.2049518717358798,324.0,5,0,Medium,0.97
1188540,165,Jilin,2709,126.57356,43.89996,46583,14,09-15 08:36:00,09-15 08:36:00,126.58488,43.89481,09-15 15:12:00,09-15 15:12:00,126.57308,43.90003,915,1.109429092105642,396.0,3,1,Medium,0.71
310987,165,Jilin,2709,126.57265,43.90061,46583,14,07-04 08:55:00,07-04 08:55:00,126.58475,43.89474,07-04 16:22:00,07-04 16:22:00,126.5726,43.9006,704,1.1714600605463212,447.0,5,1,High,0.83
3834743,165,Jilin,2709,126.57316,43.89991,46583,14,09-11 09:10:00,09-11 09:10:00,126.58453,43.89471,09-11 17:06:00,09-11 17:06:00,126.57316,43.90006,911,1.0880534316133255,476.0,3,1,Medium,0.71
1171559,165,Jilin,2709,126.5736,43.90006,46583,14,07-14 09:06:00,07-14 09:06:00,126.5847,43.89477,07-14 14:24:00,07-14 14:24:00,126.5699,43.89654,714,1.2021078326184425,318.0,2,0,Low,0.91
3518601,165,Jilin,2709,126.55982,43.89846,46758,14,09-12 08:28:00,09-12 08:28:00,126.58474,43.89467,09-12 15:33:00,09-12 15:33:00,126.55985,43.89846,912,2.0383826103517655,425.0,3,1,Medium,0.72
1495197,165,Jilin,290,126.5549,43.9109,46879,3,09-26 08:19:00,09-26 08:19:00,126.5847,43.89468,09-26 10:31:00,09-26 10:31:00,126.55507,43.91103,926,2.990085656410889,132.0,5,0,Medium,0.98
3168590,165,Jilin,290,126.5549,43.91099,46879,3,09-27 09:14:00,09-27 09:14:00,126.58478,43.89467,09-27 10:54:00,09-27 10:54:00,126.55504,43.91098,927,2.9943922359851145,100.0,3,1,Medium,0.76
2149589,165,Jilin,290,126.55494,43.9109,46879,3,09-21 09:33:00,09-21 09:33:00,126.58477,43.89464,09-21 10:15:00,09-21 10:15:00,126.55525,43.91082,921,2.971614971129429,42.0,2,0,Low,1.0
601215,165,Jilin,1656,126.55483,43.91094,46879,3,05-18 11:16:00,05-18 11:16:00,126.58461,43.89465,05-18 13:46:00,05-18 13:46:00,126.55479,43.91023,518,2.9511363650711475,150.0,2,1,Medium,0.9
2495972,165,Jilin,1656,126.55489,43.91098,46879,3,10-22 09:38:00,10-22 09:38:00,126.58475,43.89476,10-22 17:13:00,10-22 17:13:00,126.58458,43.89473,1022,0.014024388215448146,455.0,1,2,Medium,0.91
3031538,165,Jilin,3156,126.55499,43.91089,46879,3,07-24 09:08:00,07-24 09:08:00,126.58457,43.89467,07-24 16:10:00,07-24 16:10:00,126.55529,43.91092,724,2.9610755511410147,422.0,2,1,Medium,0.9
885639,165,Jilin,3156,126.55499,43.91101,46879,3,06-29 09:08:00,06-29 09:08:00,126.58474,43.89468,06-29 15:12:00,06-29 15:12:00,126.55278,43.90692,629,2.89988520733324,364.0,4,2,High,0.95
4221281,165,Jilin,1656,126.56492,43.9015,47071,14,05-28 15:18:00,05-28 15:18:00,126.58459,43.89469,05-28 18:00:00,05-28 18:00:00,126.562,43.90155,528,1.9641732708089021,162.0,5,2,High,0.96
4078257,165,Jilin,2709,126.56592,43.90256,47071,14,08-05 08:28:00,08-05 08:28:00,126.58473,43.89479,08-05 16:42:00,08-05 16:42:00,126.56588,43.90247,805,1.7350405559129243,494.0,4,1,Medium,0.76
2473953,165,Jilin,2709,126.56203,43.91076,47231,14,06-30 09:53:00,06-30 09:53:00,126.58453,43.89478,06-30 17:55:00,06-30 17:55:00,126.56216,43.91066,630,2.5159656580471355,482.0,4,1,Medium,0.75
41758,165,Jilin,2709,126.5621,43.91077,47231,14,07-06 09:25:00,07-06 09:25:00,126.58473,43.8947,07-06 15:11:00,07-06 15:11:00,126.56203,43.91072,706,2.545736060334881,346.0,5,2,High,0.96
2670069,165,Jilin,290,126.55447,43.91004,47911,14,09-12 09:59:00,09-12 09:59:00,126.58464,43.89461,09-12 10:44:00,09-12 10:44:00,126.55448,43.91035,912,2.9836321727716353,45.0,4,0,Medium,0.97
776650,165,Jilin,1656,126.55462,43.91018,47911,14,05-20 11:06:00,05-20 11:06:00,126.58481,43.89453,05-20 12:11:00,05-20 12:11:00,126.55449,43.9106,520,3.0156178100048927,65.0,4,1,Medium,0.88
9196,165,Jilin,1656,126.55469,43.91017,47911,14,05-27 10:55:00,05-27 10:55:00,126.58487,43.89482,05-27 12:51:00,05-27 12:51:00,126.55457,43.91035,527,2.97912401726177,116.0,4,2,High,0.91
4044652,165,Jilin,1656,126.55294,43.90859,47911,14,08-21 14:03:00,08-21 14:03:00,126.58483,43.89463,08-21 17:16:00,08-21 17:16:00,126.55289,43.90867,821,2.9976365238927865,193.0,2,0,Low,0.91
958626,165,Jilin,1656,126.55457,43.91002,47911,14,09-06 09:39:00,09-06 09:39:00,126.58459,43.89473,09-06 11:23:00,09-06 11:23:00,126.55423,43.91038,906,2.990787600612726,104.0,5,1,High,0.84
3180740,165,Jilin,1656,126.55354,43.90897,47911,14,09-06 09:39:00,09-06 09:39:00,126.58463,43.89466,09-06 11:32:00,09-06 11:32:00,126.55191,43.9094,906,3.0916945845396255,113.0,5,0,Medium,1.0
1956758,165,Jilin,1656,126.55465,43.91012,47911,14,08-31 08:54:00,08-31 08:54:00,126.58464,43.89462,08-31 10:26:00,08-31 10:26:00,126.55479,43.91019,831,2.952431480576408,92.0,5,2,High,1.0
151793,165,Jilin,1656,126.55434,43.91002,47911,14,08-27 08:54:00,08-27 08:54:00,126.58472,43.89471,08-27 10:42:00,08-27 10:42:00,126.55448,43.91036,827,2.9829743546264837,108.0,4,1,Medium,0.76
1803762,165,Jilin,1656,126.55442,43.91002,47911,14,05-15 14:17:00,05-15 14:17:00,126.55369,43.91202,05-15 14:18:00,05-15 14:18:00,126.55397,43.91186,515,0.02862885574099006,1.0,2,0,Low,0.95
3201562,165,Jilin,1656,126.55329,43.9086,47911,14,07-18 08:40:00,07-18 08:40:00,126.58474,43.89467,07-18 09:25:00,07-18 09:25:00,126.55414,43.90851,718,2.894641281412991,45.0,5,1,High,0.93
3539408,165,Jilin,1656,126.55301,43.90876,47911,14,06-07 10:06:00,06-07 10:06:00,126.58479,43.8946,06-07 11:07:00,06-07 11:07:00,126.55283,43.9086,607,2.996693438699159,61.0,3,0,Low,0.9
1583285,165,Jilin,1656,126.55452,43.91013,47911,14,06-14 09:54:00,06-14 09:54:00,126.58488,43.89502,06-14 10:41:00,06-14 10:41:00,126.55445,43.91026,614,2.969093326668429,47.0,5,0,Medium,0.98
3884607,165,Jilin,1656,126.55458,43.91014,47911,14,05-16 11:24:00,05-16 11:24:00,126.58478,43.89458,05-16 12:44:00,05-16 12:44:00,126.55469,43.91011,516,2.9654380279688923,80.0,1,1,Low,0.73
983020,165,Jilin,1656,126.55469,43.91008,47911,14,05-17 10:35:00,05-17 10:35:00,126.58443,43.89472,05-17 12:38:00,05-17 12:38:00,126.55477,43.91012,517,2.9290226086992104,123.0,3,1,Medium,0.74
2946228,165,Jilin,3156,126.55281,43.90852,47911,14,08-17 09:30:00,08-17 09:30:00,126.58466,43.89475,08-17 16:30:00,08-17 16:30:00,126.55319,43.9085,817,2.948707812802425,420.0,5,1,High,0.83
1750125,165,Jilin,3156,126.55263,43.90826,47911,14,08-11 09:18:00,08-11 09:18:00,126.58468,43.89462,08-11 17:23:00,08-11 17:23:00,126.55081,43.90833,811,3.1125480481783945,485.0,4,2,High,0.95
515201,165,Jilin,3156,126.55303,43.90862,47911,14,08-18 09:32:00,08-18 09:32:00,126.58474,43.89463,08-18 16:54:00,08-18 16:54:00,126.55275,43.90883,818,3.010347603336577,442.0,5,1,High,0.83
3418529,165,Jilin,3156,126.55391,43.90939,47911,14,05-14 10:25:00,05-14 10:25:00,126.58475,43.89474,05-14 14:38:00,05-14 14:38:00,126.55478,43.91015,514,2.949853270736186,253.0,2,0,Low,0.91
2316115,165,Jilin,3156,126.5544,43.91008,47911,14,07-18 08:26:00,07-18 08:26:00,126.58458,43.89464,07-18 18:29:00,07-18 18:29:00,126.55714,43.9136,718,3.0459219316676047,603.0,2,1,Medium,0.9
2915064,165,Jilin,3156,126.55438,43.91015,47911,14,08-16 10:22:00,08-16 10:22:00,126.58471,43.89466,08-16 18:15:00,08-16 18:15:00,126.55421,43.91039,816,3.0050869632751387,473.0,5,2,High,0.97
566456,165,Jilin,3156,126.55288,43.90854,47911,14,08-19 09:13:00,08-19 09:13:00,126.58467,43.89468,08-19 17:19:00,08-19 17:19:00,126.55282,43.90862,819,2.985695326349068,486.0,4,2,High,0.95
1689651,165,Jilin,3156,126.5544,43.91017,47911,14,07-26 09:21:00,07-26 09:21:00,126.58466,43.8947,07-26 16:38:00,07-26 16:38:00,126.554,43.91031,726,3.0078007074745834,437.0,4,1,Medium,0.75
675868,165,Jilin,1656,126.55666,43.92314,48229,14,08-10 11:01:00,08-10 11:01:00,126.5847,43.89479,08-10 15:49:00,08-10 15:49:00,126.55699,43.92372,810,3.908435873410944,288.0,4,0,Medium,0.91
597872,165,Jilin,1656,126.55671,43.92312,48229,14,08-28 08:58:00,08-28 08:58:00,126.58461,43.89471,08-28 13:00:00,08-28 13:00:00,126.55624,43.92276,828,3.859211558314088,242.0,5,2,High,0.96
1666141,165,Jilin,1656,126.5845,43.89538,48381,14,10-16 08:38:00,10-16 08:38:00,126.58478,43.89472,10-16 13:59:00,10-16 13:59:00,126.58464,43.89475,1016,0.011703497275855233,321.0,5,0,Medium,0.97
3406293,165,Jilin,2709,126.58373,43.8943,48381,14,08-10 08:51:00,08-10 08:51:00,126.58452,43.89466,08-10 17:38:00,08-10 17:38:00,126.5837,43.89428,810,0.07811954690266448,527.0,1,2,Medium,0.91
886325,165,Jilin,2709,126.58362,43.8955,48381,14,08-19 08:54:00,08-19 08:54:00,126.58479,43.89479,08-19 17:03:00,08-19 17:03:00,126.58377,43.89551,819,0.11440965590245983,489.0,2,2,Medium,0.94
1996010,165,Jilin,3156,126.58457,43.89524,48381,14,07-14 09:32:00,07-14 09:32:00,126.58464,43.89464,07-14 15:33:00,07-14 15:33:00,126.55754,43.91574,714,3.1966263279249656,361.0,3,0,Low,0.82
1048293,165,Jilin,1656,126.58621,43.89409,48743,1,10-15 09:06:00,10-15 09:06:00,126.58485,43.89467,10-15 15:17:00,10-15 15:17:00,126.58477,43.89466,1015,0.006506030715541627,371.0,3,0,Low,0.83
3360133,165,Jilin,1656,126.58625,43.89419,48743,1,10-10 08:20:00,10-10 08:20:00,126.58464,43.89479,10-10 16:42:00,10-10 16:42:00,126.58477,43.89465,1010,0.01873096056085875,502.0,2,2,Medium,0.94
3106454,165,Jilin,2709,126.5862,43.89409,48743,1,05-26 12:05:00,05-26 12:05:00,126.58458,43.8947,05-26 19:31:00,05-26 19:31:00,126.58612,43.89408,526,0.1413511159361183,446.0,1,0,Low,0.95
3185831,165,Jilin,2709,126.58635,43.89426,48743,1,08-18 08:38:00,08-18 08:38:00,126.58445,43.89477,08-18 16:38:00,08-18 16:38:00,126.58631,43.89417,818,0.16329143998660983,480.0,2,1,Medium,0.86
2492733,165,Jilin,2709,126.58643,43.8942,48743,1,07-25 08:38:00,07-25 08:38:00,126.58462,43.8947,07-25 15:58:00,07-25 15:58:00,126.58644,43.89426,725,0.1538230914673253,440.0,1,1,Low,0.71
1862863,165,Jilin,2709,126.58631,43.8942,48743,1,09-10 08:57:00,09-10 08:57:00,126.58463,43.89479,09-10 15:55:00,09-10 15:55:00,126.58633,43.89429,910,0.14712839328234426,418.0,1,2,Medium,0.91
4480027,165,Jilin,1656,126.54333,43.97356,49360,14,08-15 09:18:00,08-15 09:18:00,126.58467,43.8947,08-15 17:13:00,08-15 17:13:00,126.58477,43.89468,815,0.008315763814432988,475.0,4,1,Medium,0.76
